uri,startLine,endLine,id,name,text
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,3943,3943,smartcheck_SOLIDITY_PRAGMAS_VERSION,SOLIDITY_PRAGMAS_VERSION,"SOLIDITY_PRAGMAS_VERSION
Severity: 1"
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,3963,3963,smartcheck_SOLIDITY_VISIBILITY,SOLIDITY_VISIBILITY,"SOLIDITY_VISIBILITY
Severity: 1"
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,3963,3963,smartcheck_SOLIDITY_VISIBILITY,SOLIDITY_VISIBILITY,"SOLIDITY_VISIBILITY
Severity: 1"
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,3964,3964,smartcheck_SOLIDITY_VISIBILITY,SOLIDITY_VISIBILITY,"SOLIDITY_VISIBILITY
Severity: 1"
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,3964,3964,smartcheck_SOLIDITY_VISIBILITY,SOLIDITY_VISIBILITY,"SOLIDITY_VISIBILITY
Severity: 1"
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,3969,3969,smartcheck_SOLIDITY_VISIBILITY,SOLIDITY_VISIBILITY,"SOLIDITY_VISIBILITY
Severity: 1"
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,3969,3969,semgrep_1_131_0_1_2_1_non_payable_constructor,non-payable-constructor,Consider making costructor payable to save gas.
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,3970,3970,semgrep_1_131_0_1_2_1_non_payable_constructor,non-payable-constructor,Consider making costructor payable to save gas.
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,3971,3971,smartcheck_SOLIDITY_VISIBILITY,SOLIDITY_VISIBILITY,"SOLIDITY_VISIBILITY
Severity: 1"
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,3971,3971,smartcheck_SOLIDITY_VISIBILITY,SOLIDITY_VISIBILITY,"SOLIDITY_VISIBILITY
Severity: 1"
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,3971,3971,smartcheck_SOLIDITY_VISIBILITY,SOLIDITY_VISIBILITY,"SOLIDITY_VISIBILITY
Severity: 1"
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,3971,3971,smartcheck_SOLIDITY_VISIBILITY,SOLIDITY_VISIBILITY,"SOLIDITY_VISIBILITY
Severity: 1"
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,3971,3971,semgrep_1_131_0_1_2_1_non_payable_constructor,non-payable-constructor,Consider making costructor payable to save gas.
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,3972,3972,semgrep_1_131_0_1_2_1_non_payable_constructor,non-payable-constructor,Consider making costructor payable to save gas.
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4042,4042,oyente_060ca34_Integer_Underflow,Integer Underflow,Integer Underflow
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4060,4060,slither_0_11_3_immutable_states,immutable-states,"Prescriptions.managerContract (../sb/SupplyChain_F.sol#4060) should be immutable 
"
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4071,4071,oyente_060ca34_Integer_Underflow,Integer Underflow,Integer Underflow
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4075,4075,smartcheck_SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA,SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA,"SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA
Severity: 1"
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4086,4086,smartcheck_SOLIDITY_VISIBILITY,SOLIDITY_VISIBILITY,"SOLIDITY_VISIBILITY
Severity: 1"
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4086,4086,smartcheck_SOLIDITY_VISIBILITY,SOLIDITY_VISIBILITY,"SOLIDITY_VISIBILITY
Severity: 1"
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4087,4087,smartcheck_SOLIDITY_VISIBILITY,SOLIDITY_VISIBILITY,"SOLIDITY_VISIBILITY
Severity: 1"
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4087,4087,smartcheck_SOLIDITY_VISIBILITY,SOLIDITY_VISIBILITY,"SOLIDITY_VISIBILITY
Severity: 1"
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4088,4088,smartcheck_SOLIDITY_VISIBILITY,SOLIDITY_VISIBILITY,"SOLIDITY_VISIBILITY
Severity: 1"
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4088,4088,smartcheck_SOLIDITY_VISIBILITY,SOLIDITY_VISIBILITY,"SOLIDITY_VISIBILITY
Severity: 1"
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4094,4094,slither_0_11_3_missing_zero_check,missing-zero-check,"Prescriptions.constructor(address).managerAddress (../sb/SupplyChain_F.sol#4094) lacks a zero-check on :
		- managerContract = managerAddress (../sb/SupplyChain_F.sol#4095)
"
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4094,4094,smartcheck_SOLIDITY_VISIBILITY,SOLIDITY_VISIBILITY,"SOLIDITY_VISIBILITY
Severity: 1"
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4094,4094,semgrep_1_131_0_1_2_1_non_payable_constructor,non-payable-constructor,Consider making costructor payable to save gas.
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4095,4095,semgrep_1_131_0_1_2_1_non_payable_constructor,non-payable-constructor,Consider making costructor payable to save gas.
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4096,4096,semgrep_1_131_0_1_2_1_non_payable_constructor,non-payable-constructor,Consider making costructor payable to save gas.
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4107,4128,slither_0_11_3_naming_convention,naming-convention,"Function Prescriptions._prescribe(address,address,string,uint256) (../sb/SupplyChain_F.sol#4107-4128) is not in mixedCase
"
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4110,4110,slither_0_11_3_naming_convention,naming-convention,"Parameter Prescriptions._prescribe(address,address,string,uint256)._medicine (../sb/SupplyChain_F.sol#4110) is not in mixedCase
"
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4111,4111,slither_0_11_3_naming_convention,naming-convention,"Parameter Prescriptions._prescribe(address,address,string,uint256)._dose (../sb/SupplyChain_F.sol#4111) is not in mixedCase
"
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4116,4116,semgrep_1_131_0_1_2_1_use_prefix_increment_not_postfix,use-prefix-increment-not-postfix,Consider using the prefix increment expression whenever the return value is not needed. The prefix increment expression is cheaper in terms of gas.
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4137,4145,slither_0_11_3_naming_convention,naming-convention,"Function Prescriptions._getPrescription(address,uint256) (../sb/SupplyChain_F.sol#4137-4145) is not in mixedCase
"
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4153,4153,ccc_Message_padding_vulnerability_found_at_ether_transfer,Message padding vulnerability found at ether transfer.,Message padding vulnerability found at ether transfer.
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4176,4176,slither_0_11_3_immutable_states,immutable-states,"HospitalManagement.govAuthorizationContract (../sb/SupplyChain_F.sol#4176) should be immutable 
"
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4178,4178,oyente_060ca34_Integer_Underflow,Integer Underflow,Integer Underflow
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4192,4192,smartcheck_SOLIDITY_VISIBILITY,SOLIDITY_VISIBILITY,"SOLIDITY_VISIBILITY
Severity: 1"
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4192,4192,smartcheck_SOLIDITY_VISIBILITY,SOLIDITY_VISIBILITY,"SOLIDITY_VISIBILITY
Severity: 1"
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4193,4193,smartcheck_SOLIDITY_VISIBILITY,SOLIDITY_VISIBILITY,"SOLIDITY_VISIBILITY
Severity: 1"
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4193,4193,smartcheck_SOLIDITY_VISIBILITY,SOLIDITY_VISIBILITY,"SOLIDITY_VISIBILITY
Severity: 1"
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4194,4194,smartcheck_SOLIDITY_VISIBILITY,SOLIDITY_VISIBILITY,"SOLIDITY_VISIBILITY
Severity: 1"
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4194,4194,smartcheck_SOLIDITY_VISIBILITY,SOLIDITY_VISIBILITY,"SOLIDITY_VISIBILITY
Severity: 1"
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4200,4200,slither_0_11_3_missing_zero_check,missing-zero-check,"HospitalManagement.constructor(address)._govAuthorizationContract (../sb/SupplyChain_F.sol#4200) lacks a zero-check on :
		- govAuthorizationContract = _govAuthorizationContract (../sb/SupplyChain_F.sol#4203)
"
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4200,4200,smartcheck_SOLIDITY_VISIBILITY,SOLIDITY_VISIBILITY,"SOLIDITY_VISIBILITY
Severity: 1"
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4200,4200,semgrep_1_131_0_1_2_1_non_payable_constructor,non-payable-constructor,Consider making costructor payable to save gas.
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4201,4201,semgrep_1_131_0_1_2_1_non_payable_constructor,non-payable-constructor,Consider making costructor payable to save gas.
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4201,4201,smartcheck_SOLIDITY_VISIBILITY,SOLIDITY_VISIBILITY,"SOLIDITY_VISIBILITY
Severity: 1"
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4202,4202,smartcheck_SOLIDITY_VISIBILITY,SOLIDITY_VISIBILITY,"SOLIDITY_VISIBILITY
Severity: 1"
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4202,4202,semgrep_1_131_0_1_2_1_non_payable_constructor,non-payable-constructor,Consider making costructor payable to save gas.
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4203,4203,semgrep_1_131_0_1_2_1_non_payable_constructor,non-payable-constructor,Consider making costructor payable to save gas.
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4203,4203,smartcheck_SOLIDITY_VISIBILITY,SOLIDITY_VISIBILITY,"SOLIDITY_VISIBILITY
Severity: 1"
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4204,4204,smartcheck_SOLIDITY_VISIBILITY,SOLIDITY_VISIBILITY,"SOLIDITY_VISIBILITY
Severity: 1"
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4204,4204,smartcheck_SOLIDITY_VISIBILITY,SOLIDITY_VISIBILITY,"SOLIDITY_VISIBILITY
Severity: 1"
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4204,4204,semgrep_1_131_0_1_2_1_non_payable_constructor,non-payable-constructor,Consider making costructor payable to save gas.
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4205,4205,semgrep_1_131_0_1_2_1_non_payable_constructor,non-payable-constructor,Consider making costructor payable to save gas.
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4216,4216,semgrep_1_131_0_1_2_1_use_prefix_increment_not_postfix,use-prefix-increment-not-postfix,Consider using the prefix increment expression whenever the return value is not needed. The prefix increment expression is cheaper in terms of gas.
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4229,4229,semgrep_1_131_0_1_2_1_use_prefix_decrement_not_postfix,use-prefix-decrement-not-postfix,Consider using the prefix decrement expression whenever the return value is not needed. The prefix decrement expression is cheaper in terms of gas.
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4288,4288,semgrep_1_131_0_1_2_1_use_nested_if,use-nested-if,"Using nested is cheaper than using && multiple check combinations.  There are more advantages, such as easier to read code and better coverage reports."
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4324,4324,semgrep_1_131_0_1_2_1_use_nested_if,use-nested-if,"Using nested is cheaper than using && multiple check combinations.  There are more advantages, such as easier to read code and better coverage reports."
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4325,4325,semgrep_1_131_0_1_2_1_use_nested_if,use-nested-if,"Using nested is cheaper than using && multiple check combinations.  There are more advantages, such as easier to read code and better coverage reports."
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4326,4326,semgrep_1_131_0_1_2_1_use_nested_if,use-nested-if,"Using nested is cheaper than using && multiple check combinations.  There are more advantages, such as easier to read code and better coverage reports."
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4327,4327,semgrep_1_131_0_1_2_1_use_nested_if,use-nested-if,"Using nested is cheaper than using && multiple check combinations.  There are more advantages, such as easier to read code and better coverage reports."
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4328,4328,semgrep_1_131_0_1_2_1_use_nested_if,use-nested-if,"Using nested is cheaper than using && multiple check combinations.  There are more advantages, such as easier to read code and better coverage reports."
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4329,4329,semgrep_1_131_0_1_2_1_use_nested_if,use-nested-if,"Using nested is cheaper than using && multiple check combinations.  There are more advantages, such as easier to read code and better coverage reports."
/home/ryan/Documents/LLM/Code/DeepSeek/SupplyChain_F.sol,4330,4330,semgrep_1_131_0_1_2_1_use_nested_if,use-nested-if,"Using nested is cheaper than using && multiple check combinations.  There are more advantages, such as easier to read code and better coverage reports."
