2026-02-11 00:03:10,281 - Main     - INFO - [1mInitializing seed to 1427655.0[0m
2026-02-11 00:03:10,435 - Fuzzer   - INFO - [1mFuzzing contract [1mFinancialPoolManager[0m[0m
2026-02-11 00:03:10,578 - Analysis - INFO - [1mGeneration number 0 	 Code coverage: 23.57% (912/3870) 	 Branch coverage: 30.45% (67/220) 	 Transactions: 19 (18 unique)   	 Time: 0.13281774520874023[0m
2026-02-11 00:03:43,482 - Analysis - INFO - [1mGeneration number 25 	 Code coverage: 39.90% (1544/3870) 	 Branch coverage: 106.36% (234/220) 	 Transactions: 1729 (469 unique)   	 Time: 33.036521434783936[0m
2026-02-11 00:03:44,763 - Analysis - INFO - [1mGeneration number 26 	 Code coverage: 44.29% (1714/3870) 	 Branch coverage: 109.09% (240/220) 	 Transactions: 1793 (485 unique)   	 Time: 34.31752562522888[0m
2026-02-11 00:03:45,981 - Analysis - INFO - [1mGeneration number 27 	 Code coverage: 44.29% (1714/3870) 	 Branch coverage: 111.82% (246/220) 	 Transactions: 1874 (502 unique)   	 Time: 35.53599786758423[0m
2026-02-11 00:03:47,561 - Analysis - INFO - [1mGeneration number 28 	 Code coverage: 44.29% (1714/3870) 	 Branch coverage: 114.09% (251/220) 	 Transactions: 1953 (518 unique)   	 Time: 37.11596894264221[0m
2026-02-11 00:03:49,010 - Analysis - INFO - [1mGeneration number 29 	 Code coverage: 44.29% (1714/3870) 	 Branch coverage: 117.27% (258/220) 	 Transactions: 2025 (532 unique)   	 Time: 38.56464195251465[0m
2026-02-11 00:03:50,380 - Analysis - INFO - [1mGeneration number 30 	 Code coverage: 44.29% (1714/3870) 	 Branch coverage: 119.55% (263/220) 	 Transactions: 2091 (545 unique)   	 Time: 39.93524718284607[0m
2026-02-11 00:03:51,777 - Analysis - INFO - [1mGeneration number 31 	 Code coverage: 44.29% (1714/3870) 	 Branch coverage: 122.73% (270/220) 	 Transactions: 2157 (558 unique)   	 Time: 41.331640005111694[0m
2026-02-11 00:03:53,545 - Analysis - INFO - [1mGeneration number 32 	 Code coverage: 44.29% (1714/3870) 	 Branch coverage: 124.09% (273/220) 	 Transactions: 2233 (573 unique)   	 Time: 43.10003590583801[0m
2026-02-11 00:03:55,079 - Analysis - INFO - [1mGeneration number 33 	 Code coverage: 44.29% (1714/3870) 	 Branch coverage: 126.82% (279/220) 	 Transactions: 2309 (588 unique)   	 Time: 44.63401508331299[0m
2026-02-11 00:03:56,831 - Analysis - INFO - [1mGeneration number 34 	 Code coverage: 45.37% (1756/3870) 	 Branch coverage: 130.91% (288/220) 	 Transactions: 2395 (605 unique)   	 Time: 46.38617944717407[0m
2026-02-11 00:03:58,292 - Analysis - INFO - [1mGeneration number 35 	 Code coverage: 45.37% (1756/3870) 	 Branch coverage: 135.00% (297/220) 	 Transactions: 2485 (623 unique)   	 Time: 47.84649634361267[0m
2026-02-11 00:04:00,103 - Analysis - INFO - [1mGeneration number 36 	 Code coverage: 45.37% (1756/3870) 	 Branch coverage: 137.27% (302/220) 	 Transactions: 2575 (641 unique)   	 Time: 49.65754246711731[0m
2026-02-11 00:04:01,954 - Analysis - INFO - [1mGeneration number 37 	 Code coverage: 46.23% (1789/3870) 	 Branch coverage: 140.45% (309/220) 	 Transactions: 2665 (659 unique)   	 Time: 51.50931119918823[0m
2026-02-11 00:04:03,611 - Analysis - INFO - [1mGeneration number 38 	 Code coverage: 46.23% (1789/3870) 	 Branch coverage: 145.45% (320/220) 	 Transactions: 2755 (677 unique)   	 Time: 53.166133880615234[0m
2026-02-11 00:04:05,444 - Analysis - INFO - [1mGeneration number 39 	 Code coverage: 46.23% (1789/3870) 	 Branch coverage: 148.64% (327/220) 	 Transactions: 2845 (695 unique)   	 Time: 54.998420000076294[0m
2026-02-11 00:04:07,146 - Analysis - INFO - [1mGeneration number 40 	 Code coverage: 46.23% (1789/3870) 	 Branch coverage: 150.45% (331/220) 	 Transactions: 2935 (713 unique)   	 Time: 56.70053243637085[0m
2026-02-11 00:04:08,897 - Analysis - INFO - [1mGeneration number 41 	 Code coverage: 46.23% (1789/3870) 	 Branch coverage: 152.73% (336/220) 	 Transactions: 3025 (731 unique)   	 Time: 58.45214581489563[0m
2026-02-11 00:04:10,737 - Analysis - INFO - [1mGeneration number 42 	 Code coverage: 46.23% (1789/3870) 	 Branch coverage: 155.91% (343/220) 	 Transactions: 3115 (749 unique)   	 Time: 60.292001724243164[0m
2026-02-11 00:04:12,594 - Analysis - INFO - [1mGeneration number 43 	 Code coverage: 46.23% (1789/3870) 	 Branch coverage: 159.55% (351/220) 	 Transactions: 3205 (767 unique)   	 Time: 62.14854168891907[0m
2026-02-11 00:04:14,470 - Analysis - INFO - [1mGeneration number 44 	 Code coverage: 46.23% (1789/3870) 	 Branch coverage: 160.91% (354/220) 	 Transactions: 3295 (785 unique)   	 Time: 64.02535033226013[0m
2026-02-11 00:04:16,195 - Analysis - INFO - [1mGeneration number 45 	 Code coverage: 46.23% (1789/3870) 	 Branch coverage: 162.73% (358/220) 	 Transactions: 3385 (803 unique)   	 Time: 65.74968838691711[0m
2026-02-11 00:04:18,096 - Analysis - INFO - [1mGeneration number 46 	 Code coverage: 46.23% (1789/3870) 	 Branch coverage: 166.36% (366/220) 	 Transactions: 3475 (821 unique)   	 Time: 67.65112543106079[0m
2026-02-11 00:04:20,054 - Analysis - INFO - [1mGeneration number 47 	 Code coverage: 46.23% (1789/3870) 	 Branch coverage: 170.00% (374/220) 	 Transactions: 3565 (839 unique)   	 Time: 69.60847282409668[0m
2026-02-11 00:04:22,042 - Analysis - INFO - [1mGeneration number 48 	 Code coverage: 46.23% (1789/3870) 	 Branch coverage: 173.18% (381/220) 	 Transactions: 3655 (857 unique)   	 Time: 71.5970311164856[0m
2026-02-11 00:04:23,045 - Analysis - INFO - [1mGeneration number 49 	 Code coverage: 46.23% (1789/3870) 	 Branch coverage: 173.64% (382/220) 	 Transactions: 3701 (883 unique)   	 Time: 72.59981632232666[0m
2026-02-11 00:04:24,581 - Analysis - INFO - [1mGeneration number 50 	 Code coverage: 56.82% (2199/3870) 	 Branch coverage: 178.64% (393/220) 	 Transactions: 3761 (900 unique)   	 Time: 74.13576316833496[0m
2026-02-11 00:04:26,160 - Analysis - INFO - [1mGeneration number 51 	 Code coverage: 56.82% (2199/3870) 	 Branch coverage: 181.82% (400/220) 	 Transactions: 3828 (917 unique)   	 Time: 75.71510553359985[0m
2026-02-11 00:04:27,957 - Analysis - INFO - [1mGeneration number 52 	 Code coverage: 56.82% (2199/3870) 	 Branch coverage: 185.91% (409/220) 	 Transactions: 3897 (935 unique)   	 Time: 77.51212644577026[0m
2026-02-11 00:04:29,709 - Analysis - INFO - [1mGeneration number 53 	 Code coverage: 56.82% (2199/3870) 	 Branch coverage: 188.18% (414/220) 	 Transactions: 3969 (953 unique)   	 Time: 79.2635109424591[0m
2026-02-11 00:04:31,543 - Analysis - INFO - [1mGeneration number 54 	 Code coverage: 56.82% (2199/3870) 	 Branch coverage: 193.18% (425/220) 	 Transactions: 4042 (970 unique)   	 Time: 81.09745764732361[0m
2026-02-11 00:04:33,372 - Analysis - INFO - [1mGeneration number 55 	 Code coverage: 56.82% (2199/3870) 	 Branch coverage: 198.18% (436/220) 	 Transactions: 4113 (988 unique)   	 Time: 82.92729926109314[0m
2026-02-11 00:04:35,164 - Analysis - INFO - [1mGeneration number 56 	 Code coverage: 56.82% (2199/3870) 	 Branch coverage: 201.36% (443/220) 	 Transactions: 4183 (1006 unique)   	 Time: 84.71870017051697[0m
2026-02-11 00:04:36,895 - Analysis - INFO - [1mGeneration number 57 	 Code coverage: 56.82% (2199/3870) 	 Branch coverage: 204.55% (450/220) 	 Transactions: 4253 (1024 unique)   	 Time: 86.44985723495483[0m
2026-02-11 00:04:38,577 - Analysis - INFO - [1mGeneration number 58 	 Code coverage: 56.82% (2199/3870) 	 Branch coverage: 208.18% (458/220) 	 Transactions: 4323 (1042 unique)   	 Time: 88.13156318664551[0m
2026-02-11 00:04:40,285 - Analysis - INFO - [1mGeneration number 59 	 Code coverage: 56.82% (2199/3870) 	 Branch coverage: 211.36% (465/220) 	 Transactions: 4393 (1060 unique)   	 Time: 89.84008431434631[0m
2026-02-11 00:04:41,997 - Analysis - INFO - [1mGeneration number 60 	 Code coverage: 56.82% (2199/3870) 	 Branch coverage: 214.55% (472/220) 	 Transactions: 4464 (1078 unique)   	 Time: 91.55197978019714[0m
2026-02-11 00:04:43,641 - Analysis - INFO - [1mGeneration number 61 	 Code coverage: 56.82% (2199/3870) 	 Branch coverage: 217.73% (479/220) 	 Transactions: 4534 (1096 unique)   	 Time: 93.19583082199097[0m
2026-02-11 00:04:44,289 - Analysis - INFO - [1mGeneration number 62 	 Code coverage: 56.82% (2199/3870) 	 Branch coverage: 217.73% (479/220) 	 Transactions: 4577 (1123 unique)   	 Time: 93.84412169456482[0m
2026-02-11 00:04:44,962 - Analysis - INFO - [1mGeneration number 63 	 Code coverage: 56.82% (2199/3870) 	 Branch coverage: 217.73% (479/220) 	 Transactions: 4616 (1136 unique)   	 Time: 94.5170841217041[0m
2026-02-11 00:04:45,930 - Analysis - INFO - [1mGeneration number 64 	 Code coverage: 59.20% (2291/3870) 	 Branch coverage: 220.45% (485/220) 	 Transactions: 4678 (1152 unique)   	 Time: 95.48453140258789[0m
2026-02-11 00:04:46,590 - Analysis - INFO - [1mGeneration number 65 	 Code coverage: 59.20% (2291/3870) 	 Branch coverage: 220.91% (486/220) 	 Transactions: 4751 (1169 unique)   	 Time: 96.1448347568512[0m
2026-02-11 00:04:47,704 - Analysis - INFO - [1mGeneration number 66 	 Code coverage: 59.20% (2291/3870) 	 Branch coverage: 222.73% (490/220) 	 Transactions: 4827 (1187 unique)   	 Time: 97.25903296470642[0m
2026-02-11 00:04:48,845 - Analysis - INFO - [1mGeneration number 67 	 Code coverage: 59.20% (2291/3870) 	 Branch coverage: 224.55% (494/220) 	 Transactions: 4904 (1205 unique)   	 Time: 98.40015959739685[0m
2026-02-11 00:04:49,887 - Analysis - INFO - [1mGeneration number 68 	 Code coverage: 59.20% (2291/3870) 	 Branch coverage: 226.82% (499/220) 	 Transactions: 4974 (1223 unique)   	 Time: 99.4421660900116[0m
2026-02-11 00:04:51,009 - Analysis - INFO - [1mGeneration number 69 	 Code coverage: 59.20% (2291/3870) 	 Branch coverage: 227.73% (501/220) 	 Transactions: 5043 (1239 unique)   	 Time: 100.5634536743164[0m
2026-02-11 00:04:52,219 - Analysis - INFO - [1mGeneration number 70 	 Code coverage: 59.20% (2291/3870) 	 Branch coverage: 230.00% (506/220) 	 Transactions: 5113 (1255 unique)   	 Time: 101.77394723892212[0m
2026-02-11 00:04:53,465 - Analysis - INFO - [1mGeneration number 71 	 Code coverage: 59.20% (2291/3870) 	 Branch coverage: 232.27% (511/220) 	 Transactions: 5183 (1272 unique)   	 Time: 103.01961898803711[0m
2026-02-11 00:04:54,680 - Analysis - INFO - [1mGeneration number 72 	 Code coverage: 59.20% (2291/3870) 	 Branch coverage: 234.55% (516/220) 	 Transactions: 5257 (1290 unique)   	 Time: 104.2348906993866[0m
2026-02-11 00:04:55,974 - Analysis - INFO - [1mGeneration number 73 	 Code coverage: 59.20% (2291/3870) 	 Branch coverage: 235.91% (519/220) 	 Transactions: 5335 (1307 unique)   	 Time: 105.52922534942627[0m
2026-02-11 00:04:57,384 - Analysis - INFO - [1mGeneration number 74 	 Code coverage: 59.20% (2291/3870) 	 Branch coverage: 238.64% (525/220) 	 Transactions: 5413 (1324 unique)   	 Time: 106.93841004371643[0m
2026-02-11 00:04:58,980 - Analysis - INFO - [1mGeneration number 75 	 Code coverage: 62.84% (2432/3870) 	 Branch coverage: 245.91% (541/220) 	 Transactions: 5503 (1342 unique)   	 Time: 108.53534317016602[0m
2026-02-11 00:05:00,249 - Analysis - INFO - [1mGeneration number 76 	 Code coverage: 62.84% (2432/3870) 	 Branch coverage: 249.09% (548/220) 	 Transactions: 5593 (1360 unique)   	 Time: 109.80428743362427[0m
2026-02-11 00:05:01,896 - Analysis - INFO - [1mGeneration number 77 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 253.18% (557/220) 	 Transactions: 5683 (1378 unique)   	 Time: 111.4505364894867[0m
2026-02-11 00:05:03,083 - Analysis - INFO - [1mGeneration number 78 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 254.55% (560/220) 	 Transactions: 5773 (1396 unique)   	 Time: 112.63821148872375[0m
2026-02-11 00:05:04,627 - Analysis - INFO - [1mGeneration number 79 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 259.09% (570/220) 	 Transactions: 5863 (1414 unique)   	 Time: 114.18140983581543[0m
2026-02-11 00:05:06,191 - Analysis - INFO - [1mGeneration number 80 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 261.36% (575/220) 	 Transactions: 5953 (1432 unique)   	 Time: 115.7457365989685[0m
2026-02-11 00:05:07,756 - Analysis - INFO - [1mGeneration number 81 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 265.00% (583/220) 	 Transactions: 6043 (1450 unique)   	 Time: 117.31047463417053[0m
2026-02-11 00:05:09,272 - Analysis - INFO - [1mGeneration number 82 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 267.73% (589/220) 	 Transactions: 6133 (1468 unique)   	 Time: 118.82670426368713[0m
2026-02-11 00:05:10,716 - Analysis - INFO - [1mGeneration number 83 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 270.00% (594/220) 	 Transactions: 6223 (1486 unique)   	 Time: 120.27068591117859[0m
2026-02-11 00:05:12,264 - Analysis - INFO - [1mGeneration number 84 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 273.18% (601/220) 	 Transactions: 6313 (1504 unique)   	 Time: 121.81912064552307[0m
2026-02-11 00:05:13,768 - Analysis - INFO - [1mGeneration number 85 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 275.91% (607/220) 	 Transactions: 6403 (1522 unique)   	 Time: 123.3229489326477[0m
2026-02-11 00:05:15,238 - Analysis - INFO - [1mGeneration number 86 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 279.55% (615/220) 	 Transactions: 6493 (1540 unique)   	 Time: 124.79315876960754[0m
2026-02-11 00:05:16,756 - Analysis - INFO - [1mGeneration number 87 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 282.27% (621/220) 	 Transactions: 6583 (1558 unique)   	 Time: 126.31134819984436[0m
2026-02-11 00:05:18,226 - Analysis - INFO - [1mGeneration number 88 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 284.55% (626/220) 	 Transactions: 6673 (1576 unique)   	 Time: 127.78102374076843[0m
2026-02-11 00:05:19,105 - Analysis - INFO - [1mGeneration number 89 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 285.91% (629/220) 	 Transactions: 6720 (1600 unique)   	 Time: 128.6595742702484[0m
2026-02-11 00:05:20,262 - Analysis - INFO - [1mGeneration number 90 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 288.64% (635/220) 	 Transactions: 6780 (1617 unique)   	 Time: 129.8165147304535[0m
2026-02-11 00:05:21,531 - Analysis - INFO - [1mGeneration number 91 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 291.36% (641/220) 	 Transactions: 6847 (1635 unique)   	 Time: 131.08583521842957[0m
2026-02-11 00:05:22,840 - Analysis - INFO - [1mGeneration number 92 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 292.73% (644/220) 	 Transactions: 6914 (1652 unique)   	 Time: 132.39504981040955[0m
2026-02-11 00:05:24,157 - Analysis - INFO - [1mGeneration number 93 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 294.55% (648/220) 	 Transactions: 6982 (1670 unique)   	 Time: 133.71169185638428[0m
2026-02-11 00:05:25,503 - Analysis - INFO - [1mGeneration number 94 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 295.00% (649/220) 	 Transactions: 7050 (1688 unique)   	 Time: 135.0581443309784[0m
2026-02-11 00:05:26,847 - Analysis - INFO - [1mGeneration number 95 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 297.27% (654/220) 	 Transactions: 7118 (1706 unique)   	 Time: 136.4021487236023[0m
2026-02-11 00:05:28,175 - Analysis - INFO - [1mGeneration number 96 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 299.55% (659/220) 	 Transactions: 7186 (1724 unique)   	 Time: 137.72969675064087[0m
2026-02-11 00:05:29,506 - Analysis - INFO - [1mGeneration number 97 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 301.82% (664/220) 	 Transactions: 7254 (1742 unique)   	 Time: 139.06113576889038[0m
2026-02-11 00:05:30,800 - Analysis - INFO - [1mGeneration number 98 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 303.64% (668/220) 	 Transactions: 7322 (1760 unique)   	 Time: 140.35445141792297[0m
2026-02-11 00:05:31,575 - Analysis - INFO - [1mGeneration number 99 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 304.55% (670/220) 	 Transactions: 7364 (1783 unique)   	 Time: 141.12995028495789[0m
2026-02-11 00:05:32,266 - Analysis - INFO - [1mGeneration number 100 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 305.00% (671/220) 	 Transactions: 7407 (1799 unique)   	 Time: 141.82109451293945[0m
2026-02-11 00:05:33,081 - Analysis - INFO - [1mGeneration number 101 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 305.91% (673/220) 	 Transactions: 7461 (1816 unique)   	 Time: 142.63615107536316[0m
2026-02-11 00:05:34,026 - Analysis - INFO - [1mGeneration number 102 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 306.82% (675/220) 	 Transactions: 7527 (1832 unique)   	 Time: 143.58079433441162[0m
2026-02-11 00:05:35,070 - Analysis - INFO - [1mGeneration number 103 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 308.64% (679/220) 	 Transactions: 7601 (1847 unique)   	 Time: 144.6250298023224[0m
2026-02-11 00:05:36,287 - Analysis - INFO - [1mGeneration number 104 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 310.45% (683/220) 	 Transactions: 7679 (1864 unique)   	 Time: 145.84215760231018[0m
2026-02-11 00:05:37,453 - Analysis - INFO - [1mGeneration number 105 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 313.18% (689/220) 	 Transactions: 7751 (1882 unique)   	 Time: 147.00805473327637[0m
2026-02-11 00:05:38,634 - Analysis - INFO - [1mGeneration number 106 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 314.55% (692/220) 	 Transactions: 7827 (1900 unique)   	 Time: 148.1887183189392[0m
2026-02-11 00:05:39,830 - Analysis - INFO - [1mGeneration number 107 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 315.00% (693/220) 	 Transactions: 7903 (1918 unique)   	 Time: 149.38469624519348[0m
2026-02-11 00:05:40,998 - Analysis - INFO - [1mGeneration number 108 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 316.82% (697/220) 	 Transactions: 7978 (1936 unique)   	 Time: 150.55324482917786[0m
2026-02-11 00:05:41,713 - Analysis - INFO - [1mGeneration number 109 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 317.27% (698/220) 	 Transactions: 8024 (1959 unique)   	 Time: 151.26768040657043[0m
2026-02-11 00:05:42,460 - Analysis - INFO - [1mGeneration number 110 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 318.64% (701/220) 	 Transactions: 8068 (1972 unique)   	 Time: 152.01480722427368[0m
2026-02-11 00:05:43,366 - Analysis - INFO - [1mGeneration number 111 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 320.00% (704/220) 	 Transactions: 8119 (1985 unique)   	 Time: 152.921049118042[0m
2026-02-11 00:05:44,368 - Analysis - INFO - [1mGeneration number 112 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 321.36% (707/220) 	 Transactions: 8186 (2001 unique)   	 Time: 153.9227843284607[0m
2026-02-11 00:05:46,051 - Analysis - INFO - [1mGeneration number 113 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 322.73% (710/220) 	 Transactions: 8260 (2018 unique)   	 Time: 155.6056890487671[0m
2026-02-11 00:05:47,415 - Analysis - INFO - [1mGeneration number 114 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 324.09% (713/220) 	 Transactions: 8334 (2035 unique)   	 Time: 156.9702069759369[0m
2026-02-11 00:05:48,630 - Analysis - INFO - [1mGeneration number 115 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 325.45% (716/220) 	 Transactions: 8411 (2052 unique)   	 Time: 158.18473029136658[0m
2026-02-11 00:05:49,861 - Analysis - INFO - [1mGeneration number 116 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 326.82% (719/220) 	 Transactions: 8494 (2070 unique)   	 Time: 159.41559767723083[0m
2026-02-11 00:05:51,153 - Analysis - INFO - [1mGeneration number 117 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 329.55% (725/220) 	 Transactions: 8575 (2088 unique)   	 Time: 160.70781683921814[0m
2026-02-11 00:05:52,590 - Analysis - INFO - [1mGeneration number 118 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 332.27% (731/220) 	 Transactions: 8657 (2106 unique)   	 Time: 162.14490485191345[0m
2026-02-11 00:05:53,443 - Analysis - INFO - [1mGeneration number 119 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 332.73% (732/220) 	 Transactions: 8703 (2132 unique)   	 Time: 162.9980125427246[0m
2026-02-11 00:05:54,575 - Analysis - INFO - [1mGeneration number 120 	 Code coverage: 62.97% (2437/3870) 	 Branch coverage: 333.64% (734/220) 	 Transactions: 8755 (2148 unique)   	 Time: 164.12979817390442[0m
