2026-02-10 14:52:20,594 - Main     - INFO - [1mInitializing seed to 1427655.0[0m
2026-02-10 14:52:20,746 - Fuzzer   - INFO - [1mFuzzing contract [1mFinancialPoolManager[0m[0m
2026-02-10 14:52:20,886 - Analysis - INFO - [1mGeneration number 0 	 Code coverage: 24.85% (936/3766) 	 Branch coverage: 32.67% (66/202) 	 Transactions: 19 (18 unique)   	 Time: 0.13074016571044922[0m
2026-02-10 14:53:00,761 - Analysis - INFO - [1mGeneration number 27 	 Code coverage: 47.45% (1787/3766) 	 Branch coverage: 111.88% (226/202) 	 Transactions: 1876 (498 unique)   	 Time: 40.00602340698242[0m
2026-02-10 14:53:02,395 - Analysis - INFO - [1mGeneration number 28 	 Code coverage: 47.45% (1787/3766) 	 Branch coverage: 113.37% (229/202) 	 Transactions: 1966 (516 unique)   	 Time: 41.63978815078735[0m
2026-02-10 14:53:03,983 - Analysis - INFO - [1mGeneration number 29 	 Code coverage: 47.45% (1787/3766) 	 Branch coverage: 115.35% (233/202) 	 Transactions: 2056 (534 unique)   	 Time: 43.22821855545044[0m
2026-02-10 14:53:05,581 - Analysis - INFO - [1mGeneration number 30 	 Code coverage: 47.45% (1787/3766) 	 Branch coverage: 115.84% (234/202) 	 Transactions: 2146 (551 unique)   	 Time: 44.82558608055115[0m
2026-02-10 14:53:06,438 - Analysis - INFO - [1mGeneration number 31 	 Code coverage: 47.45% (1787/3766) 	 Branch coverage: 117.82% (238/202) 	 Transactions: 2190 (576 unique)   	 Time: 45.683006286621094[0m
2026-02-10 14:53:07,380 - Analysis - INFO - [1mGeneration number 32 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 123.27% (249/202) 	 Transactions: 2241 (590 unique)   	 Time: 46.6245493888855[0m
2026-02-10 14:53:08,094 - Analysis - INFO - [1mGeneration number 33 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 125.25% (253/202) 	 Transactions: 2298 (604 unique)   	 Time: 47.33864426612854[0m
2026-02-10 14:53:09,009 - Analysis - INFO - [1mGeneration number 34 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 126.73% (256/202) 	 Transactions: 2358 (619 unique)   	 Time: 48.25445365905762[0m
2026-02-10 14:53:09,846 - Analysis - INFO - [1mGeneration number 35 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 127.23% (257/202) 	 Transactions: 2412 (635 unique)   	 Time: 49.09129357337952[0m
2026-02-10 14:53:10,941 - Analysis - INFO - [1mGeneration number 36 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 129.21% (261/202) 	 Transactions: 2482 (650 unique)   	 Time: 50.18609380722046[0m
2026-02-10 14:53:12,110 - Analysis - INFO - [1mGeneration number 37 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 130.20% (263/202) 	 Transactions: 2563 (666 unique)   	 Time: 51.35489249229431[0m
2026-02-10 14:53:13,211 - Analysis - INFO - [1mGeneration number 38 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 130.20% (263/202) 	 Transactions: 2640 (682 unique)   	 Time: 52.45607781410217[0m
2026-02-10 14:53:14,532 - Analysis - INFO - [1mGeneration number 39 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 131.68% (266/202) 	 Transactions: 2725 (699 unique)   	 Time: 53.776827335357666[0m
2026-02-10 14:53:15,764 - Analysis - INFO - [1mGeneration number 40 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 133.66% (270/202) 	 Transactions: 2805 (715 unique)   	 Time: 55.00929617881775[0m
2026-02-10 14:53:17,108 - Analysis - INFO - [1mGeneration number 41 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 134.65% (272/202) 	 Transactions: 2890 (732 unique)   	 Time: 56.35307192802429[0m
2026-02-10 14:53:18,402 - Analysis - INFO - [1mGeneration number 42 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 136.14% (275/202) 	 Transactions: 2976 (749 unique)   	 Time: 57.64729619026184[0m
2026-02-10 14:53:19,672 - Analysis - INFO - [1mGeneration number 43 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 137.62% (278/202) 	 Transactions: 3062 (767 unique)   	 Time: 58.917290449142456[0m
2026-02-10 14:53:20,584 - Analysis - INFO - [1mGeneration number 44 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 140.10% (283/202) 	 Transactions: 3108 (793 unique)   	 Time: 59.829397201538086[0m
2026-02-10 14:53:21,876 - Analysis - INFO - [1mGeneration number 45 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 142.57% (288/202) 	 Transactions: 3163 (809 unique)   	 Time: 61.12120461463928[0m
2026-02-10 14:53:23,328 - Analysis - INFO - [1mGeneration number 46 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 144.06% (291/202) 	 Transactions: 3230 (826 unique)   	 Time: 62.57292652130127[0m
2026-02-10 14:53:24,943 - Analysis - INFO - [1mGeneration number 47 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 147.03% (297/202) 	 Transactions: 3298 (843 unique)   	 Time: 64.18833351135254[0m
2026-02-10 14:53:26,462 - Analysis - INFO - [1mGeneration number 48 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 148.51% (300/202) 	 Transactions: 3363 (859 unique)   	 Time: 65.7064881324768[0m
2026-02-10 14:53:28,121 - Analysis - INFO - [1mGeneration number 49 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 150.50% (304/202) 	 Transactions: 3433 (876 unique)   	 Time: 67.36601376533508[0m
2026-02-10 14:53:29,792 - Analysis - INFO - [1mGeneration number 50 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 152.48% (308/202) 	 Transactions: 3505 (894 unique)   	 Time: 69.03691673278809[0m
2026-02-10 14:53:31,447 - Analysis - INFO - [1mGeneration number 51 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 154.46% (312/202) 	 Transactions: 3577 (912 unique)   	 Time: 70.6919355392456[0m
2026-02-10 14:53:33,020 - Analysis - INFO - [1mGeneration number 52 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 155.45% (314/202) 	 Transactions: 3649 (930 unique)   	 Time: 72.26488447189331[0m
2026-02-10 14:53:34,557 - Analysis - INFO - [1mGeneration number 53 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 157.43% (318/202) 	 Transactions: 3721 (948 unique)   	 Time: 73.80238556861877[0m
2026-02-10 14:53:35,289 - Analysis - INFO - [1mGeneration number 54 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 157.43% (318/202) 	 Transactions: 3764 (974 unique)   	 Time: 74.5340027809143[0m
2026-02-10 14:53:35,986 - Analysis - INFO - [1mGeneration number 55 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 157.43% (318/202) 	 Transactions: 3815 (989 unique)   	 Time: 75.2312593460083[0m
2026-02-10 14:53:36,707 - Analysis - INFO - [1mGeneration number 56 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 157.43% (318/202) 	 Transactions: 3875 (1003 unique)   	 Time: 75.95168352127075[0m
2026-02-10 14:53:37,463 - Analysis - INFO - [1mGeneration number 57 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 157.43% (318/202) 	 Transactions: 3942 (1019 unique)   	 Time: 76.70776414871216[0m
2026-02-10 14:53:38,243 - Analysis - INFO - [1mGeneration number 58 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 157.43% (318/202) 	 Transactions: 4015 (1037 unique)   	 Time: 77.48793506622314[0m
2026-02-10 14:53:39,000 - Analysis - INFO - [1mGeneration number 59 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 157.43% (318/202) 	 Transactions: 4085 (1055 unique)   	 Time: 78.24532580375671[0m
2026-02-10 14:53:39,805 - Analysis - INFO - [1mGeneration number 60 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 157.43% (318/202) 	 Transactions: 4157 (1072 unique)   	 Time: 79.05001378059387[0m
2026-02-10 14:53:40,597 - Analysis - INFO - [1mGeneration number 61 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 157.43% (318/202) 	 Transactions: 4230 (1090 unique)   	 Time: 79.84161019325256[0m
2026-02-10 14:53:41,420 - Analysis - INFO - [1mGeneration number 62 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 157.43% (318/202) 	 Transactions: 4303 (1107 unique)   	 Time: 80.66534042358398[0m
2026-02-10 14:53:42,193 - Analysis - INFO - [1mGeneration number 63 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 157.43% (318/202) 	 Transactions: 4374 (1125 unique)   	 Time: 81.4376528263092[0m
2026-02-10 14:53:43,144 - Analysis - INFO - [1mGeneration number 64 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 158.91% (321/202) 	 Transactions: 4419 (1149 unique)   	 Time: 82.38900899887085[0m
2026-02-10 14:53:44,549 - Analysis - INFO - [1mGeneration number 65 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 162.38% (328/202) 	 Transactions: 4479 (1167 unique)   	 Time: 83.79374599456787[0m
2026-02-10 14:53:46,151 - Analysis - INFO - [1mGeneration number 66 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 164.85% (333/202) 	 Transactions: 4545 (1185 unique)   	 Time: 85.39626383781433[0m
2026-02-10 14:53:47,664 - Analysis - INFO - [1mGeneration number 67 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 168.32% (340/202) 	 Transactions: 4611 (1202 unique)   	 Time: 86.90941858291626[0m
2026-02-10 14:53:49,145 - Analysis - INFO - [1mGeneration number 68 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 169.31% (342/202) 	 Transactions: 4677 (1218 unique)   	 Time: 88.39038419723511[0m
2026-02-10 14:53:50,643 - Analysis - INFO - [1mGeneration number 69 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 172.77% (349/202) 	 Transactions: 4745 (1235 unique)   	 Time: 89.88817095756531[0m
2026-02-10 14:53:52,372 - Analysis - INFO - [1mGeneration number 70 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 174.75% (353/202) 	 Transactions: 4821 (1253 unique)   	 Time: 91.61685514450073[0m
2026-02-10 14:53:54,242 - Analysis - INFO - [1mGeneration number 71 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 176.24% (356/202) 	 Transactions: 4899 (1271 unique)   	 Time: 93.48740148544312[0m
2026-02-10 14:53:56,016 - Analysis - INFO - [1mGeneration number 72 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 178.71% (361/202) 	 Transactions: 4972 (1289 unique)   	 Time: 95.2610936164856[0m
2026-02-10 14:53:57,639 - Analysis - INFO - [1mGeneration number 73 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 181.68% (367/202) 	 Transactions: 5048 (1307 unique)   	 Time: 96.88394975662231[0m
2026-02-10 14:53:58,566 - Analysis - INFO - [1mGeneration number 74 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 182.67% (369/202) 	 Transactions: 5092 (1330 unique)   	 Time: 97.81143307685852[0m
2026-02-10 14:53:59,370 - Analysis - INFO - [1mGeneration number 75 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 184.16% (372/202) 	 Transactions: 5131 (1341 unique)   	 Time: 98.61474585533142[0m
2026-02-10 14:54:00,279 - Analysis - INFO - [1mGeneration number 76 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 185.15% (374/202) 	 Transactions: 5176 (1354 unique)   	 Time: 99.52424550056458[0m
2026-02-10 14:54:01,189 - Analysis - INFO - [1mGeneration number 77 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 185.15% (374/202) 	 Transactions: 5222 (1365 unique)   	 Time: 100.43402099609375[0m
2026-02-10 14:54:02,351 - Analysis - INFO - [1mGeneration number 78 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 187.13% (378/202) 	 Transactions: 5286 (1378 unique)   	 Time: 101.5959005355835[0m
2026-02-10 14:54:03,463 - Analysis - INFO - [1mGeneration number 79 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 187.13% (378/202) 	 Transactions: 5352 (1392 unique)   	 Time: 102.70816445350647[0m
2026-02-10 14:54:04,593 - Analysis - INFO - [1mGeneration number 80 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 188.61% (381/202) 	 Transactions: 5419 (1406 unique)   	 Time: 103.83835244178772[0m
2026-02-10 14:54:05,847 - Analysis - INFO - [1mGeneration number 81 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 191.09% (386/202) 	 Transactions: 5485 (1420 unique)   	 Time: 105.09215641021729[0m
2026-02-10 14:54:07,017 - Analysis - INFO - [1mGeneration number 82 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 192.08% (388/202) 	 Transactions: 5554 (1434 unique)   	 Time: 106.26188492774963[0m
2026-02-10 14:54:08,234 - Analysis - INFO - [1mGeneration number 83 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 194.55% (393/202) 	 Transactions: 5631 (1451 unique)   	 Time: 107.47872829437256[0m
2026-02-10 14:54:09,032 - Analysis - INFO - [1mGeneration number 84 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 195.05% (394/202) 	 Transactions: 5674 (1472 unique)   	 Time: 108.27721953392029[0m
2026-02-10 14:54:09,755 - Analysis - INFO - [1mGeneration number 85 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 195.54% (395/202) 	 Transactions: 5710 (1487 unique)   	 Time: 108.99963903427124[0m
2026-02-10 14:54:10,844 - Analysis - INFO - [1mGeneration number 86 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 197.03% (398/202) 	 Transactions: 5770 (1503 unique)   	 Time: 110.08885216712952[0m
2026-02-10 14:54:12,048 - Analysis - INFO - [1mGeneration number 87 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 197.52% (399/202) 	 Transactions: 5838 (1521 unique)   	 Time: 111.29274606704712[0m
2026-02-10 14:54:13,194 - Analysis - INFO - [1mGeneration number 88 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 198.51% (401/202) 	 Transactions: 5908 (1539 unique)   	 Time: 112.43921256065369[0m
2026-02-10 14:54:14,404 - Analysis - INFO - [1mGeneration number 89 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 200.50% (405/202) 	 Transactions: 5979 (1557 unique)   	 Time: 113.6493706703186[0m
2026-02-10 14:54:15,617 - Analysis - INFO - [1mGeneration number 90 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 200.99% (406/202) 	 Transactions: 6050 (1575 unique)   	 Time: 114.86192798614502[0m
2026-02-10 14:54:16,909 - Analysis - INFO - [1mGeneration number 91 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 202.97% (410/202) 	 Transactions: 6122 (1593 unique)   	 Time: 116.15430998802185[0m
2026-02-10 14:54:18,212 - Analysis - INFO - [1mGeneration number 92 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 203.96% (412/202) 	 Transactions: 6194 (1611 unique)   	 Time: 117.45680832862854[0m
2026-02-10 14:54:19,525 - Analysis - INFO - [1mGeneration number 93 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 204.95% (414/202) 	 Transactions: 6266 (1629 unique)   	 Time: 118.77016377449036[0m
2026-02-10 14:54:20,245 - Analysis - INFO - [1mGeneration number 94 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 204.95% (414/202) 	 Transactions: 6308 (1647 unique)   	 Time: 119.4897391796112[0m
2026-02-10 14:54:20,941 - Analysis - INFO - [1mGeneration number 95 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 204.95% (414/202) 	 Transactions: 6352 (1661 unique)   	 Time: 120.18553924560547[0m
2026-02-10 14:54:21,742 - Analysis - INFO - [1mGeneration number 96 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 205.45% (415/202) 	 Transactions: 6410 (1677 unique)   	 Time: 120.98743224143982[0m
2026-02-10 14:54:22,574 - Analysis - INFO - [1mGeneration number 97 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 205.94% (416/202) 	 Transactions: 6472 (1692 unique)   	 Time: 121.81893134117126[0m
2026-02-10 14:54:23,400 - Analysis - INFO - [1mGeneration number 98 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 206.44% (417/202) 	 Transactions: 6536 (1709 unique)   	 Time: 122.64527750015259[0m
2026-02-10 14:54:24,322 - Analysis - INFO - [1mGeneration number 99 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 206.44% (417/202) 	 Transactions: 6603 (1723 unique)   	 Time: 123.56691789627075[0m
2026-02-10 14:54:25,313 - Analysis - INFO - [1mGeneration number 100 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 207.43% (419/202) 	 Transactions: 6671 (1740 unique)   	 Time: 124.55760598182678[0m
2026-02-10 14:54:26,406 - Analysis - INFO - [1mGeneration number 101 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 208.91% (422/202) 	 Transactions: 6737 (1757 unique)   	 Time: 125.65119075775146[0m
2026-02-10 14:54:27,378 - Analysis - INFO - [1mGeneration number 102 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 209.41% (423/202) 	 Transactions: 6802 (1774 unique)   	 Time: 126.62328052520752[0m
2026-02-10 14:54:28,414 - Analysis - INFO - [1mGeneration number 103 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 209.90% (424/202) 	 Transactions: 6870 (1791 unique)   	 Time: 127.65898895263672[0m
2026-02-10 14:54:29,351 - Analysis - INFO - [1mGeneration number 104 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 210.40% (425/202) 	 Transactions: 6915 (1811 unique)   	 Time: 128.59595680236816[0m
2026-02-10 14:54:30,524 - Analysis - INFO - [1mGeneration number 105 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 212.38% (429/202) 	 Transactions: 6970 (1826 unique)   	 Time: 129.76891016960144[0m
2026-02-10 14:54:31,791 - Analysis - INFO - [1mGeneration number 106 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 213.37% (431/202) 	 Transactions: 7032 (1842 unique)   	 Time: 131.03553938865662[0m
2026-02-10 14:54:33,110 - Analysis - INFO - [1mGeneration number 107 	 Code coverage: 58.92% (2219/3766) 	 Branch coverage: 214.36% (433/202) 	 Transactions: 7095 (1856 unique)   	 Time: 132.35464024543762[0m
2026-02-10 14:54:34,594 - Analysis - INFO - [1mGeneration number 108 	 Code coverage: 59.77% (2251/3766) 	 Branch coverage: 217.33% (439/202) 	 Transactions: 7168 (1873 unique)   	 Time: 133.83912658691406[0m
2026-02-10 14:54:35,724 - Analysis - INFO - [1mGeneration number 109 	 Code coverage: 59.77% (2251/3766) 	 Branch coverage: 218.81% (442/202) 	 Transactions: 7240 (1891 unique)   	 Time: 134.96939539909363[0m
2026-02-10 14:54:37,276 - Analysis - INFO - [1mGeneration number 110 	 Code coverage: 59.77% (2251/3766) 	 Branch coverage: 221.78% (448/202) 	 Transactions: 7313 (1908 unique)   	 Time: 136.52052688598633[0m
2026-02-10 14:54:38,859 - Analysis - INFO - [1mGeneration number 111 	 Code coverage: 59.77% (2251/3766) 	 Branch coverage: 223.76% (452/202) 	 Transactions: 7386 (1926 unique)   	 Time: 138.10405898094177[0m
2026-02-10 14:54:40,416 - Analysis - INFO - [1mGeneration number 112 	 Code coverage: 59.77% (2251/3766) 	 Branch coverage: 227.72% (460/202) 	 Transactions: 7458 (1944 unique)   	 Time: 139.66048669815063[0m
2026-02-10 14:54:42,044 - Analysis - INFO - [1mGeneration number 113 	 Code coverage: 59.77% (2251/3766) 	 Branch coverage: 230.69% (466/202) 	 Transactions: 7532 (1962 unique)   	 Time: 141.28895139694214[0m
2026-02-10 14:54:43,615 - Analysis - INFO - [1mGeneration number 114 	 Code coverage: 59.77% (2251/3766) 	 Branch coverage: 234.65% (474/202) 	 Transactions: 7607 (1980 unique)   	 Time: 142.8599193096161[0m
2026-02-10 14:54:45,208 - Analysis - INFO - [1mGeneration number 115 	 Code coverage: 59.77% (2251/3766) 	 Branch coverage: 238.61% (482/202) 	 Transactions: 7681 (1998 unique)   	 Time: 144.45308923721313[0m
2026-02-10 14:54:46,828 - Analysis - INFO - [1mGeneration number 116 	 Code coverage: 59.77% (2251/3766) 	 Branch coverage: 242.08% (489/202) 	 Transactions: 7756 (2016 unique)   	 Time: 146.07266426086426[0m
2026-02-10 14:54:48,423 - Analysis - INFO - [1mGeneration number 117 	 Code coverage: 59.77% (2251/3766) 	 Branch coverage: 244.55% (494/202) 	 Transactions: 7830 (2034 unique)   	 Time: 147.66800379753113[0m
2026-02-10 14:54:50,152 - Analysis - INFO - [1mGeneration number 118 	 Code coverage: 59.77% (2251/3766) 	 Branch coverage: 248.02% (501/202) 	 Transactions: 7906 (2052 unique)   	 Time: 149.39722204208374[0m
2026-02-10 14:54:51,958 - Analysis - INFO - [1mGeneration number 119 	 Code coverage: 59.77% (2251/3766) 	 Branch coverage: 253.47% (512/202) 	 Transactions: 7983 (2070 unique)   	 Time: 151.2026891708374[0m
2026-02-10 14:54:52,762 - Analysis - INFO - [1mGeneration number 120 	 Code coverage: 59.77% (2251/3766) 	 Branch coverage: 254.46% (514/202) 	 Transactions: 8030 (2095 unique)   	 Time: 152.0071837902069[0m
