uri,startLine,endLine,id,name,text
/home/ryan/Documents/LLM/Code/Claude/SupplyChain_F.sol,2084,2155,slither_0_11_3_incorrect_exp,incorrect-exp,"Math.mulDiv(uint256,uint256,uint256) (../sb/SupplyChain_F.sol#2084-2155) has bitwise-xor operator ^ instead of the exponentiation operator **: 
	 - inverse = (3 * denominator) ^ 2 (../sb/SupplyChain_F.sol#2137)
"
/home/ryan/Documents/LLM/Code/Claude/SupplyChain_F.sol,2084,2155,slither_0_11_3_divide_before_multiply,divide-before-multiply,"Math.mulDiv(uint256,uint256,uint256) (../sb/SupplyChain_F.sol#2084-2155) performs a multiplication on the result of a division:
	- denominator = denominator / twos (../sb/SupplyChain_F.sol#2122)
	- inverse *= 2 - denominator * inverse (../sb/SupplyChain_F.sol#2144)
"
/home/ryan/Documents/LLM/Code/Claude/SupplyChain_F.sol,2084,2155,slither_0_11_3_divide_before_multiply,divide-before-multiply,"Math.mulDiv(uint256,uint256,uint256) (../sb/SupplyChain_F.sol#2084-2155) performs a multiplication on the result of a division:
	- low = low / twos (../sb/SupplyChain_F.sol#2125)
	- result = low * inverse (../sb/SupplyChain_F.sol#2152)
"
/home/ryan/Documents/LLM/Code/Claude/SupplyChain_F.sol,2084,2155,slither_0_11_3_divide_before_multiply,divide-before-multiply,"Math.mulDiv(uint256,uint256,uint256) (../sb/SupplyChain_F.sol#2084-2155) performs a multiplication on the result of a division:
	- denominator = denominator / twos (../sb/SupplyChain_F.sol#2122)
	- inverse *= 2 - denominator * inverse (../sb/SupplyChain_F.sol#2141)
"
/home/ryan/Documents/LLM/Code/Claude/SupplyChain_F.sol,2084,2155,slither_0_11_3_divide_before_multiply,divide-before-multiply,"Math.mulDiv(uint256,uint256,uint256) (../sb/SupplyChain_F.sol#2084-2155) performs a multiplication on the result of a division:
	- denominator = denominator / twos (../sb/SupplyChain_F.sol#2122)
	- inverse *= 2 - denominator * inverse (../sb/SupplyChain_F.sol#2142)
"
/home/ryan/Documents/LLM/Code/Claude/SupplyChain_F.sol,2084,2155,slither_0_11_3_divide_before_multiply,divide-before-multiply,"Math.mulDiv(uint256,uint256,uint256) (../sb/SupplyChain_F.sol#2084-2155) performs a multiplication on the result of a division:
	- denominator = denominator / twos (../sb/SupplyChain_F.sol#2122)
	- inverse *= 2 - denominator * inverse (../sb/SupplyChain_F.sol#2146)
"
/home/ryan/Documents/LLM/Code/Claude/SupplyChain_F.sol,2084,2155,slither_0_11_3_divide_before_multiply,divide-before-multiply,"Math.mulDiv(uint256,uint256,uint256) (../sb/SupplyChain_F.sol#2084-2155) performs a multiplication on the result of a division:
	- denominator = denominator / twos (../sb/SupplyChain_F.sol#2122)
	- inverse *= 2 - denominator * inverse (../sb/SupplyChain_F.sol#2143)
"
/home/ryan/Documents/LLM/Code/Claude/SupplyChain_F.sol,2084,2155,slither_0_11_3_divide_before_multiply,divide-before-multiply,"Math.mulDiv(uint256,uint256,uint256) (../sb/SupplyChain_F.sol#2084-2155) performs a multiplication on the result of a division:
	- denominator = denominator / twos (../sb/SupplyChain_F.sol#2122)
	- inverse = (3 * denominator) ^ 2 (../sb/SupplyChain_F.sol#2137)
"
/home/ryan/Documents/LLM/Code/Claude/SupplyChain_F.sol,2084,2155,slither_0_11_3_divide_before_multiply,divide-before-multiply,"Math.mulDiv(uint256,uint256,uint256) (../sb/SupplyChain_F.sol#2084-2155) performs a multiplication on the result of a division:
	- denominator = denominator / twos (../sb/SupplyChain_F.sol#2122)
	- inverse *= 2 - denominator * inverse (../sb/SupplyChain_F.sol#2145)
"
/home/ryan/Documents/LLM/Code/Claude/SupplyChain_F.sol,2195,2241,slither_0_11_3_divide_before_multiply,divide-before-multiply,"Math.invMod(uint256,uint256) (../sb/SupplyChain_F.sol#2195-2241) performs a multiplication on the result of a division:
	- quotient = gcd / remainder (../sb/SupplyChain_F.sol#2217)
	- (gcd,remainder) = (remainder,gcd - remainder * quotient) (../sb/SupplyChain_F.sol#2219-2226)
"
