2026-02-10 17:13:41,845 - Main     - INFO - [1mInitializing seed to 1427655.0[0m
2026-02-10 17:13:42,021 - Fuzzer   - INFO - [1mFuzzing contract [1mFinancialPoolManager[0m[0m
2026-02-10 17:13:42,184 - Analysis - INFO - [1mGeneration number 0 	 Code coverage: 20.67% (944/4568) 	 Branch coverage: 29.62% (77/260) 	 Transactions: 25 (24 unique)   	 Time: 0.15131044387817383[0m
2026-02-10 17:14:19,493 - Analysis - INFO - [1mGeneration number 24 	 Code coverage: 40.98% (1872/4568) 	 Branch coverage: 46.15% (120/260) 	 Transactions: 1314 (442 unique)   	 Time: 37.4609317779541[0m
2026-02-10 17:14:22,884 - Analysis - INFO - [1mGeneration number 25 	 Code coverage: 40.98% (1872/4568) 	 Branch coverage: 46.15% (120/260) 	 Transactions: 1429 (466 unique)   	 Time: 40.85148215293884[0m
2026-02-10 17:14:26,223 - Analysis - INFO - [1mGeneration number 26 	 Code coverage: 40.98% (1872/4568) 	 Branch coverage: 46.15% (120/260) 	 Transactions: 1543 (489 unique)   	 Time: 44.19107103347778[0m
2026-02-10 17:14:29,579 - Analysis - INFO - [1mGeneration number 27 	 Code coverage: 40.98% (1872/4568) 	 Branch coverage: 46.15% (120/260) 	 Transactions: 1655 (513 unique)   	 Time: 47.54648518562317[0m
2026-02-10 17:14:32,892 - Analysis - INFO - [1mGeneration number 28 	 Code coverage: 40.98% (1872/4568) 	 Branch coverage: 46.15% (120/260) 	 Transactions: 1770 (537 unique)   	 Time: 50.85987663269043[0m
2026-02-10 17:14:34,575 - Analysis - INFO - [1mGeneration number 29 	 Code coverage: 40.98% (1872/4568) 	 Branch coverage: 46.54% (121/260) 	 Transactions: 1828 (570 unique)   	 Time: 52.54321217536926[0m
2026-02-10 17:14:36,775 - Analysis - INFO - [1mGeneration number 30 	 Code coverage: 43.37% (1981/4568) 	 Branch coverage: 46.92% (122/260) 	 Transactions: 1893 (592 unique)   	 Time: 54.742326498031616[0m
2026-02-10 17:14:38,312 - Analysis - INFO - [1mGeneration number 31 	 Code coverage: 43.78% (2000/4568) 	 Branch coverage: 47.31% (123/260) 	 Transactions: 1973 (614 unique)   	 Time: 56.27933382987976[0m
2026-02-10 17:14:39,958 - Analysis - INFO - [1mGeneration number 32 	 Code coverage: 43.78% (2000/4568) 	 Branch coverage: 47.31% (123/260) 	 Transactions: 2058 (638 unique)   	 Time: 57.92609763145447[0m
2026-02-10 17:14:42,466 - Analysis - INFO - [1mGeneration number 33 	 Code coverage: 43.78% (2000/4568) 	 Branch coverage: 47.31% (123/260) 	 Transactions: 2149 (661 unique)   	 Time: 60.43386793136597[0m
2026-02-10 17:14:45,185 - Analysis - INFO - [1mGeneration number 34 	 Code coverage: 43.78% (2000/4568) 	 Branch coverage: 47.31% (123/260) 	 Transactions: 2249 (685 unique)   	 Time: 63.152329444885254[0m
2026-02-10 17:14:47,892 - Analysis - INFO - [1mGeneration number 35 	 Code coverage: 43.78% (2000/4568) 	 Branch coverage: 47.31% (123/260) 	 Transactions: 2351 (708 unique)   	 Time: 65.85971713066101[0m
2026-02-10 17:14:50,883 - Analysis - INFO - [1mGeneration number 36 	 Code coverage: 43.78% (2000/4568) 	 Branch coverage: 47.31% (123/260) 	 Transactions: 2457 (730 unique)   	 Time: 68.8508813381195[0m
2026-02-10 17:14:53,746 - Analysis - INFO - [1mGeneration number 37 	 Code coverage: 43.78% (2000/4568) 	 Branch coverage: 47.31% (123/260) 	 Transactions: 2565 (753 unique)   	 Time: 71.71366786956787[0m
2026-02-10 17:14:56,705 - Analysis - INFO - [1mGeneration number 38 	 Code coverage: 43.78% (2000/4568) 	 Branch coverage: 47.31% (123/260) 	 Transactions: 2675 (776 unique)   	 Time: 74.67319226264954[0m
2026-02-10 17:14:59,737 - Analysis - INFO - [1mGeneration number 39 	 Code coverage: 43.78% (2000/4568) 	 Branch coverage: 47.31% (123/260) 	 Transactions: 2785 (800 unique)   	 Time: 77.7047770023346[0m
2026-02-10 17:15:02,566 - Analysis - INFO - [1mGeneration number 40 	 Code coverage: 43.78% (2000/4568) 	 Branch coverage: 47.31% (123/260) 	 Transactions: 2894 (824 unique)   	 Time: 80.53365325927734[0m
2026-02-10 17:15:05,465 - Analysis - INFO - [1mGeneration number 41 	 Code coverage: 43.78% (2000/4568) 	 Branch coverage: 47.31% (123/260) 	 Transactions: 3005 (847 unique)   	 Time: 83.43279194831848[0m
2026-02-10 17:15:08,496 - Analysis - INFO - [1mGeneration number 42 	 Code coverage: 43.78% (2000/4568) 	 Branch coverage: 47.31% (123/260) 	 Transactions: 3117 (870 unique)   	 Time: 86.46353268623352[0m
2026-02-10 17:15:10,136 - Analysis - INFO - [1mGeneration number 43 	 Code coverage: 43.78% (2000/4568) 	 Branch coverage: 47.31% (123/260) 	 Transactions: 3173 (896 unique)   	 Time: 88.10410165786743[0m
2026-02-10 17:15:11,801 - Analysis - INFO - [1mGeneration number 44 	 Code coverage: 43.78% (2000/4568) 	 Branch coverage: 47.31% (123/260) 	 Transactions: 3229 (918 unique)   	 Time: 89.76844763755798[0m
2026-02-10 17:15:13,709 - Analysis - INFO - [1mGeneration number 45 	 Code coverage: 44.77% (2045/4568) 	 Branch coverage: 48.46% (126/260) 	 Transactions: 3297 (937 unique)   	 Time: 91.67722463607788[0m
2026-02-10 17:15:15,088 - Analysis - INFO - [1mGeneration number 46 	 Code coverage: 44.77% (2045/4568) 	 Branch coverage: 48.46% (126/260) 	 Transactions: 3381 (959 unique)   	 Time: 93.05562591552734[0m
2026-02-10 17:15:17,283 - Analysis - INFO - [1mGeneration number 47 	 Code coverage: 52.23% (2386/4568) 	 Branch coverage: 51.92% (135/260) 	 Transactions: 3466 (979 unique)   	 Time: 95.25085783004761[0m
2026-02-10 17:15:18,915 - Analysis - INFO - [1mGeneration number 48 	 Code coverage: 54.42% (2486/4568) 	 Branch coverage: 53.08% (138/260) 	 Transactions: 3563 (1001 unique)   	 Time: 96.88310551643372[0m
2026-02-10 17:15:20,722 - Analysis - INFO - [1mGeneration number 49 	 Code coverage: 54.42% (2486/4568) 	 Branch coverage: 53.08% (138/260) 	 Transactions: 3668 (1024 unique)   	 Time: 98.6896607875824[0m
2026-02-10 17:15:23,165 - Analysis - INFO - [1mGeneration number 50 	 Code coverage: 54.42% (2486/4568) 	 Branch coverage: 53.08% (138/260) 	 Transactions: 3773 (1048 unique)   	 Time: 101.13239312171936[0m
2026-02-10 17:15:25,315 - Analysis - INFO - [1mGeneration number 51 	 Code coverage: 54.42% (2486/4568) 	 Branch coverage: 53.08% (138/260) 	 Transactions: 3866 (1071 unique)   	 Time: 103.28304123878479[0m
2026-02-10 17:15:27,692 - Analysis - INFO - [1mGeneration number 52 	 Code coverage: 54.42% (2486/4568) 	 Branch coverage: 53.08% (138/260) 	 Transactions: 3965 (1092 unique)   	 Time: 105.65983510017395[0m
2026-02-10 17:15:30,193 - Analysis - INFO - [1mGeneration number 53 	 Code coverage: 54.42% (2486/4568) 	 Branch coverage: 53.08% (138/260) 	 Transactions: 4072 (1115 unique)   	 Time: 108.16045498847961[0m
2026-02-10 17:15:32,789 - Analysis - INFO - [1mGeneration number 54 	 Code coverage: 54.42% (2486/4568) 	 Branch coverage: 53.08% (138/260) 	 Transactions: 4178 (1138 unique)   	 Time: 110.75716662406921[0m
2026-02-10 17:15:35,359 - Analysis - INFO - [1mGeneration number 55 	 Code coverage: 54.42% (2486/4568) 	 Branch coverage: 53.08% (138/260) 	 Transactions: 4289 (1161 unique)   	 Time: 113.32663249969482[0m
2026-02-10 17:15:38,004 - Analysis - INFO - [1mGeneration number 56 	 Code coverage: 54.42% (2486/4568) 	 Branch coverage: 53.08% (138/260) 	 Transactions: 4403 (1185 unique)   	 Time: 115.97208952903748[0m
2026-02-10 17:15:40,837 - Analysis - INFO - [1mGeneration number 57 	 Code coverage: 54.42% (2486/4568) 	 Branch coverage: 53.08% (138/260) 	 Transactions: 4518 (1209 unique)   	 Time: 118.80479454994202[0m
2026-02-10 17:15:43,687 - Analysis - INFO - [1mGeneration number 58 	 Code coverage: 54.42% (2486/4568) 	 Branch coverage: 53.08% (138/260) 	 Transactions: 4633 (1233 unique)   	 Time: 121.6543960571289[0m
2026-02-10 17:15:46,403 - Analysis - INFO - [1mGeneration number 59 	 Code coverage: 54.42% (2486/4568) 	 Branch coverage: 53.08% (138/260) 	 Transactions: 4745 (1257 unique)   	 Time: 124.37077045440674[0m
2026-02-10 17:15:47,847 - Analysis - INFO - [1mGeneration number 60 	 Code coverage: 54.42% (2486/4568) 	 Branch coverage: 53.08% (138/260) 	 Transactions: 4800 (1286 unique)   	 Time: 125.8152847290039[0m
2026-02-10 17:15:49,770 - Analysis - INFO - [1mGeneration number 61 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 4865 (1305 unique)   	 Time: 127.7378945350647[0m
2026-02-10 17:15:51,399 - Analysis - INFO - [1mGeneration number 62 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 4950 (1327 unique)   	 Time: 129.36705088615417[0m
2026-02-10 17:15:53,650 - Analysis - INFO - [1mGeneration number 63 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 5043 (1350 unique)   	 Time: 131.61774373054504[0m
2026-02-10 17:15:55,970 - Analysis - INFO - [1mGeneration number 64 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 5137 (1373 unique)   	 Time: 133.93784546852112[0m
2026-02-10 17:15:58,093 - Analysis - INFO - [1mGeneration number 65 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 5228 (1397 unique)   	 Time: 136.0608696937561[0m
2026-02-10 17:16:00,227 - Analysis - INFO - [1mGeneration number 66 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 5321 (1421 unique)   	 Time: 138.19482159614563[0m
2026-02-10 17:16:02,400 - Analysis - INFO - [1mGeneration number 67 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 5414 (1444 unique)   	 Time: 140.3677897453308[0m
2026-02-10 17:16:04,543 - Analysis - INFO - [1mGeneration number 68 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 5508 (1467 unique)   	 Time: 142.5108892917633[0m
2026-02-10 17:16:06,761 - Analysis - INFO - [1mGeneration number 69 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 5602 (1490 unique)   	 Time: 144.7291762828827[0m
2026-02-10 17:16:09,046 - Analysis - INFO - [1mGeneration number 70 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 5695 (1514 unique)   	 Time: 147.0137493610382[0m
2026-02-10 17:16:11,148 - Analysis - INFO - [1mGeneration number 71 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 5789 (1538 unique)   	 Time: 149.1153392791748[0m
2026-02-10 17:16:13,272 - Analysis - INFO - [1mGeneration number 72 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 5883 (1562 unique)   	 Time: 151.23995780944824[0m
2026-02-10 17:16:14,545 - Analysis - INFO - [1mGeneration number 73 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 5938 (1588 unique)   	 Time: 152.5123598575592[0m
2026-02-10 17:16:15,839 - Analysis - INFO - [1mGeneration number 74 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 5991 (1606 unique)   	 Time: 153.8071472644806[0m
2026-02-10 17:16:17,389 - Analysis - INFO - [1mGeneration number 75 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 6066 (1629 unique)   	 Time: 155.3569860458374[0m
2026-02-10 17:16:19,105 - Analysis - INFO - [1mGeneration number 76 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 6156 (1650 unique)   	 Time: 157.07268643379211[0m
2026-02-10 17:16:21,074 - Analysis - INFO - [1mGeneration number 77 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 6261 (1673 unique)   	 Time: 159.04140639305115[0m
2026-02-10 17:16:23,161 - Analysis - INFO - [1mGeneration number 78 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 6370 (1696 unique)   	 Time: 161.12914204597473[0m
2026-02-10 17:16:25,366 - Analysis - INFO - [1mGeneration number 79 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 6480 (1719 unique)   	 Time: 163.33348155021667[0m
2026-02-10 17:16:27,933 - Analysis - INFO - [1mGeneration number 80 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 6596 (1742 unique)   	 Time: 165.90036869049072[0m
2026-02-10 17:16:30,376 - Analysis - INFO - [1mGeneration number 81 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 6709 (1766 unique)   	 Time: 168.3441936969757[0m
2026-02-10 17:16:32,788 - Analysis - INFO - [1mGeneration number 82 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 6823 (1790 unique)   	 Time: 170.7555775642395[0m
2026-02-10 17:16:34,089 - Analysis - INFO - [1mGeneration number 83 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 6882 (1814 unique)   	 Time: 172.05715537071228[0m
2026-02-10 17:16:35,667 - Analysis - INFO - [1mGeneration number 84 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 6957 (1834 unique)   	 Time: 173.63489055633545[0m
2026-02-10 17:16:37,271 - Analysis - INFO - [1mGeneration number 85 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 7040 (1855 unique)   	 Time: 175.23844814300537[0m
2026-02-10 17:16:39,001 - Analysis - INFO - [1mGeneration number 86 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 7129 (1875 unique)   	 Time: 176.9690318107605[0m
2026-02-10 17:16:40,977 - Analysis - INFO - [1mGeneration number 87 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 7225 (1897 unique)   	 Time: 178.9449417591095[0m
2026-02-10 17:16:42,983 - Analysis - INFO - [1mGeneration number 88 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 7329 (1920 unique)   	 Time: 180.95100951194763[0m
2026-02-10 17:16:45,229 - Analysis - INFO - [1mGeneration number 89 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 7432 (1942 unique)   	 Time: 183.1966519355774[0m
2026-02-10 17:16:47,428 - Analysis - INFO - [1mGeneration number 90 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 7538 (1966 unique)   	 Time: 185.3957507610321[0m
2026-02-10 17:16:49,701 - Analysis - INFO - [1mGeneration number 91 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 7648 (1988 unique)   	 Time: 187.66851449012756[0m
2026-02-10 17:16:51,924 - Analysis - INFO - [1mGeneration number 92 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 7758 (2012 unique)   	 Time: 189.89180827140808[0m
2026-02-10 17:16:53,388 - Analysis - INFO - [1mGeneration number 93 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 7820 (2039 unique)   	 Time: 191.35623621940613[0m
2026-02-10 17:16:55,159 - Analysis - INFO - [1mGeneration number 94 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 7888 (2059 unique)   	 Time: 193.12658548355103[0m
2026-02-10 17:16:57,271 - Analysis - INFO - [1mGeneration number 95 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 7970 (2082 unique)   	 Time: 195.23880171775818[0m
2026-02-10 17:16:59,398 - Analysis - INFO - [1mGeneration number 96 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 8054 (2106 unique)   	 Time: 197.3655960559845[0m
2026-02-10 17:17:01,478 - Analysis - INFO - [1mGeneration number 97 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 8147 (2129 unique)   	 Time: 199.44618439674377[0m
2026-02-10 17:17:03,589 - Analysis - INFO - [1mGeneration number 98 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 8245 (2152 unique)   	 Time: 201.55656838417053[0m
2026-02-10 17:17:05,899 - Analysis - INFO - [1mGeneration number 99 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 8346 (2176 unique)   	 Time: 203.86647033691406[0m
2026-02-10 17:17:08,097 - Analysis - INFO - [1mGeneration number 100 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 8447 (2198 unique)   	 Time: 206.06522035598755[0m
2026-02-10 17:17:10,366 - Analysis - INFO - [1mGeneration number 101 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 8548 (2222 unique)   	 Time: 208.33383059501648[0m
2026-02-10 17:17:12,623 - Analysis - INFO - [1mGeneration number 102 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 8642 (2244 unique)   	 Time: 210.59065675735474[0m
2026-02-10 17:17:14,022 - Analysis - INFO - [1mGeneration number 103 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 8704 (2269 unique)   	 Time: 211.98960638046265[0m
2026-02-10 17:17:15,432 - Analysis - INFO - [1mGeneration number 104 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 8766 (2289 unique)   	 Time: 213.40015769004822[0m
2026-02-10 17:17:17,137 - Analysis - INFO - [1mGeneration number 105 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 8846 (2308 unique)   	 Time: 215.104877948761[0m
2026-02-10 17:17:18,936 - Analysis - INFO - [1mGeneration number 106 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 8936 (2329 unique)   	 Time: 216.90421843528748[0m
2026-02-10 17:17:20,949 - Analysis - INFO - [1mGeneration number 107 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 9032 (2350 unique)   	 Time: 218.91674494743347[0m
2026-02-10 17:17:23,251 - Analysis - INFO - [1mGeneration number 108 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 9139 (2374 unique)   	 Time: 221.21916699409485[0m
2026-02-10 17:17:25,588 - Analysis - INFO - [1mGeneration number 109 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 9250 (2398 unique)   	 Time: 223.55602264404297[0m
2026-02-10 17:17:28,006 - Analysis - INFO - [1mGeneration number 110 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 9361 (2422 unique)   	 Time: 225.97380805015564[0m
2026-02-10 17:17:30,323 - Analysis - INFO - [1mGeneration number 111 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 9467 (2446 unique)   	 Time: 228.29120588302612[0m
2026-02-10 17:17:32,507 - Analysis - INFO - [1mGeneration number 112 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 9574 (2470 unique)   	 Time: 230.47516083717346[0m
2026-02-10 17:17:33,670 - Analysis - INFO - [1mGeneration number 113 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 9632 (2496 unique)   	 Time: 231.63819789886475[0m
2026-02-10 17:17:34,991 - Analysis - INFO - [1mGeneration number 114 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 9693 (2519 unique)   	 Time: 232.9585521221161[0m
2026-02-10 17:17:36,529 - Analysis - INFO - [1mGeneration number 115 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 9765 (2541 unique)   	 Time: 234.4966995716095[0m
2026-02-10 17:17:38,458 - Analysis - INFO - [1mGeneration number 116 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 9858 (2562 unique)   	 Time: 236.42598867416382[0m
2026-02-10 17:17:40,538 - Analysis - INFO - [1mGeneration number 117 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 9956 (2585 unique)   	 Time: 238.50561785697937[0m
2026-02-10 17:17:42,737 - Analysis - INFO - [1mGeneration number 118 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 10058 (2608 unique)   	 Time: 240.70473623275757[0m
2026-02-10 17:17:45,057 - Analysis - INFO - [1mGeneration number 119 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 10170 (2632 unique)   	 Time: 243.02505111694336[0m
2026-02-10 17:17:47,492 - Analysis - INFO - [1mGeneration number 120 	 Code coverage: 59.00% (2695/4568) 	 Branch coverage: 54.62% (142/260) 	 Transactions: 10288 (2655 unique)   	 Time: 245.46014046669006[0m
